,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
24,1.565550079211759,-0.9138035953786982,-0.907099295365541,-0.6864677130764264,-0.6079915709547448,1.6657639127007313,-0.3058863128671339,0.10508002826460561,-0.4120597810607439,-0.9320750535570157,-0.7247862170467364,0
25,0.9570497273843425,1.0943270578680315,-0.907099295365541,1.1688389191768502,1.492250434248931,0.19743222805460758,0.7579721537776557,0.692733930343959,1.3885188059727838,1.1442736779232192,0.7344045035500302,1
26,0.9570497273843425,-0.9138035953786982,1.1024151436442489,-0.9411176429935428,-1.0483648946264832,-1.2708994565915162,0.5592293633055522,-0.44992643481033934,-0.14797492162915987,-1.0653166833846244,-0.7565077544510139,1
27,1.565550079211759,-0.9138035953786982,1.1024151436442489,0.7322961821760792,1.0292938632094109,-0.9038165354299852,-1.3463632747504997,-0.8090482638588331,1.7006190943919286,1.3885499992738353,1.5274429386569686,0
28,0.3485493755569259,-0.9138035953786982,1.1024151436442489,1.4598674105106975,1.8761656395012156,-0.16965069310692332,1.6581600870924778,2.374077039070998,1.8206576668608303,2.0769650867164797,0.9881768027842505,1
29,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.7508959018445447,1.1760849710999903,0.19743222805460758,-1.4808069271286872,2.11289752703573,0.0921022233086438,1.1664806162278207,1.4005567890398583,0
30,-0.2599509762704907,1.0943270578680315,-0.907099295365541,0.2593748837585773,-0.32570097885747656,-0.9038165354299852,-1.188538117610888,-0.5968399103301777,0.6202719421718119,0.7445487884403933,-0.1855200811740183,0
31,-0.8684513280979073,-0.9138035953786982,1.1024151436442489,-1.5231746256612375,-1.5000298419821123,-0.16965069310692332,-0.7618256557149009,-1.0702277758941012,-1.1082835013803747,-1.4206276962582474,-1.2323308155151769,0
32,1.565550079211759,-0.9138035953786982,1.1024151436442489,1.241596042010312,0.8034613895315963,-1.637982377753047,1.541252563285358,-0.5641924713257691,-0.219998065110501,0.5446863436989803,0.16341683027303455,1
33,0.3485493755569259,1.0943270578680315,-0.907099295365541,-0.031653607575270006,-0.33699260254136726,-0.5367336142684542,0.2669605537877528,0.39890697930428237,-0.8682063564425709,0.44475512132827383,0.2903029798901447,1
34,-0.2599509762704907,1.0943270578680315,1.1024151436442489,-1.1957675729106592,-1.2967806156720791,-0.5367336142684542,0.7287452728258758,-0.743753385850016,-0.48408292454208507,-0.99869586847082,-1.2640523529194545,1
35,0.3485493755569259,-0.9138035953786982,-0.907099295365541,-1.23214613432739,-0.9806151525231388,1.2986809915392004,0.4072495823562965,-0.6294873493345862,-0.9882449289114728,-1.076420152536925,-1.1054446658980668,1
36,1.565550079211759,1.0943270578680315,1.1024151436442489,1.0960817963433882,1.3906258210939142,-0.9038165354299852,-1.2762187604662278,-0.13977576426845834,-1.0842757868865942,0.18937533082535724,0.7026829661457527,0
37,1.565550079211759,1.0943270578680315,-0.907099295365541,-0.5045749059927719,-0.8112407972647779,0.9315980703776694,1.541252563285358,-0.041833447255232754,-0.8441986419487906,-0.5545571023787911,-0.6296216048339037,1
38,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-1.268524695744121,-1.1048230130459369,-0.9038165354299852,-1.2528372557048038,-1.1681700929073269,-1.1082835013803747,-1.0431097450800229,-1.2640523529194545,0
39,-0.8684513280979073,1.0943270578680315,-0.907099295365541,1.0233246735099264,0.3630880658598579,-1.637982377753047,0.8514981728233515,0.21934606478003546,1.532565092935466,0.7445487884403933,1.3053921768270258,1
40,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.4962459719274284,1.1309184763644275,0.9315980703776694,1.49448955376251,2.4556956365820195,1.7486345233794893,1.7771714196043604,0.0999737554644795,1
41,0.3485493755569259,1.0943270578680315,-0.907099295365541,-1.3049032571608519,-1.2967806156720791,-0.9038165354299852,-0.15390653191787823,-1.1518463734051225,-0.7961832129612298,-1.2318687206691352,-1.295773890323732,0
42,-0.2599509762704907,1.0943270578680315,1.1024151436442489,-1.5231746256612375,-1.4209884761948772,0.19743222805460758,-1.3112910176083636,-0.8253719833610373,-0.8441986419487906,-1.4650415728674504,-1.295773890323732,0
43,1.565550079211759,1.0943270578680315,-0.907099295365541,0.5504033750924247,-0.16761824728300634,1.2986809915392004,1.2899013871000506,1.7864231369916448,-1.0842757868865942,0.13385798506385363,0.16341683027303455,1
44,0.9570497273843425,1.0943270578680315,-0.907099295365541,1.0960817963433882,1.4583755631972586,0.9315980703776694,-1.3755901557022796,0.937589722877023,0.35618708274022787,0.7112383809834911,1.9081013875082988,0
45,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-0.2863035374923864,-0.03211876307631761,-0.9038165354299852,0.6586007585416039,-0.7927245443566289,0.5002333697029101,-0.6989022013587005,0.004809143251646893,1
46,-0.8684513280979073,1.0943270578680315,1.1024151436442489,-0.031653607575270006,0.4760043026987652,0.5645151492161385,0.646910006160892,-0.303012959290501,1.0284030885660782,0.30041002234836445,0.5123537417200874,1
47,0.3485493755569259,-0.9138035953786982,-0.907099295365541,0.18661776092511548,0.6340870342732354,0.19743222805460758,0.39555882997558456,-1.053904056391897,0.9083645160971764,0.38923777556677025,1.0516198775928054,1
48,-0.8684513280979073,-0.9138035953786982,1.1024151436442489,1.641760217594352,0.4760043026987652,0.9315980703776694,0.5592293633055522,-1.1681700929073269,1.3645110914790033,2.521103852808509,2.1618736867425192,1
49,0.9570497273843425,1.0943270578680315,-0.907099295365541,0.8414318664262719,1.187376594783881,0.9315980703776694,-0.37603082715140573,-1.10287521489851,-0.7241600694798888,0.6113071586127846,1.7812152378911887,0
50,-0.2599509762704907,1.0943270578680315,-0.907099295365541,1.3507317262605048,1.108335228996646,-0.16965069310692332,-0.7676710319052569,-0.07448088625964128,-0.31602892308562247,0.755652257592694,2.034987537125409,0
51,1.565550079211759,-0.9138035953786982,-0.907099295365541,-0.4318177831593101,-0.8225324209486686,-1.2708994565915162,0.7170545204451638,0.23566978428223972,-1.132291215874155,-0.6322813864448962,-0.4710139178125161,1
52,-0.8684513280979073,-0.9138035953786982,1.1024151436442489,1.241596042010312,0.9163776263705036,0.19743222805460758,0.5300024823537722,1.3293589909299253,2.3968428147115595,1.877102641975067,1.0516198775928054,1
53,-0.2599509762704907,1.0943270578680315,1.1024151436442489,0.04110351525819182,0.5437540448021095,1.6657639127007313,0.13836227759992112,0.0234614307535843,1.076418517553639,0.4891689979374767,-0.4710139178125161,1
54,1.565550079211759,-0.9138035953786982,-0.907099295365541,0.6231604979258865,1.0857519816288645,0.19743222805460758,1.4711080490010862,-0.98860917838308,0.1881330812837653,0.14496145421615433,0.41718912950725484,1
55,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,-0.24992497607565548,-0.48378371043194673,1.2986809915392004,-0.7910525366666808,-0.8416957028632416,-0.7961832129612298,-0.6322813864448962,0.0999737554644795,0
56,1.565550079211759,1.0943270578680315,1.1024151436442489,1.5690030947608902,1.7632494026623082,1.2986809915392004,1.6055517013792737,1.9659840515158915,1.3164956624914426,2.1768963090871862,1.2102275646141931,1
57,-0.8684513280979073,1.0943270578680315,-0.907099295365541,0.8778104278430028,0.3969629369115301,1.6657639127007313,-0.8495062985702407,1.8353942954982574,1.0284030885660782,0.278203084043763,-0.24896315598257338,0
58,0.9570497273843425,-0.9138035953786982,1.1024151436442489,0.18661776092511548,0.3743796895437486,0.9315980703776694,1.3483551490036103,-1.2008175319117353,0.0200790798273027,0.40034124471907095,-0.02691239415263064,1
59,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.277974603427043,0.45342105533098376,1.2986809915392004,-0.5163198557199494,2.7005514291150834,2.756958532118265,1.2108944928370236,2.0667090745296868,0
60,0.3485493755569259,-0.9138035953786982,1.1024151436442489,1.6781387790110829,1.7632494026623082,1.2986809915392004,0.600146996638044,-0.4172789958059308,-0.7001523549861084,1.2775153077508279,1.4005567890398583,1
61,1.565550079211759,-0.9138035953786982,1.1024151436442489,1.3871102876772357,1.5825834237200567,-0.9038165354299852,-1.1768473652301759,2.7984937461283095,0.9083645160971764,1.3774465301215344,-0.05863393155690817,0
62,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-0.6137105902429646,-0.8338240446325593,1.6657639127007313,0.11498077283849716,-0.923314300374263,0.1881330812837653,-0.4990397566172875,-0.6296216048339037,1
63,0.9570497273843425,1.0943270578680315,1.1024151436442489,-0.3954392217425791,-0.29182610780580437,1.2986809915392004,1.2723652585289826,0.05610886975799283,0.5002333697029101,-0.21034955865746874,-0.6613431422381814,1
64,-0.8684513280979073,1.0943270578680315,-0.907099295365541,-0.3226820989091173,-0.517658581483619,0.19743222805460758,-1.182692741420532,0.36625954029987384,0.30817165375266714,-0.010487113916055757,-0.6613431422381814,0
65,0.3485493755569259,-0.9138035953786982,-0.907099295365541,1.2052174805935811,1.605166671087838,-0.16965069310692332,0.8690343013944195,-0.18874692277507113,1.7006190943919286,1.0110320480956105,2.225316761551074,1
66,-1.4769516799253237,-0.9138035953786982,1.1024151436442489,-0.8319819587433501,-0.5402418288514004,1.6657639127007313,0.7404360252065878,-1.1518463734051225,-0.7481677839736691,-1.0097993376231207,-1.1054446658980668,0
67,0.9570497273843425,1.0943270578680315,-0.907099295365541,0.22299632234184638,-0.2805344841219136,-1.2708994565915162,1.2314476251964908,-0.2866892397882967,-0.4120597810607439,-0.3546946576373781,0.1951383676773121,1
68,-1.4769516799253237,1.0943270578680315,-0.907099295365541,-1.1230104500771974,-1.1161146367298276,0.19743222805460758,-1.4866523033190433,-0.5315450323213606,-0.48408292454208507,-1.1208340291461278,-0.7882292918552914,0
69,0.9570497273843425,-0.9138035953786982,1.1024151436442489,-1.6323103099114302,-1.511321465666003,1.6657639127007313,-1.3229817699890756,-1.1681700929073269,-1.1082835013803747,-1.4539381037151495,-1.359216965132287,0
70,1.565550079211759,1.0943270578680315,1.1024151436442489,0.11386063809165364,0.41954618427931156,-1.2708994565915162,-1.0540944652327002,-0.743753385850016,1.1724493755287604,-0.3435911884850774,-0.21724161857829585,1
71,1.565550079211759,-0.9138035953786982,-0.907099295365541,0.7322961821760792,0.38567131322763937,-1.2708994565915162,-0.8670424271413086,1.8190705759960533,1.6526036654043679,0.7223418501357919,0.8612906531671403,0
72,0.3485493755569259,-0.9138035953786982,1.1024151436442489,0.2957534451753082,0.2050053342853877,0.9315980703776694,0.9859418252015392,-0.5478687518235649,1.1004262320474194,-0.26586690441897237,0.22685990508158962,1
73,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,-0.868360520160081,-0.7321994314775429,-0.9038165354299852,-0.42279383667425363,-0.12345204476625407,-0.24400577960428135,-1.0431097450800229,-0.9151154414724015,0
74,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,-1.1230104500771974,-0.9467402814714666,1.2986809915392004,0.6118377490187561,-1.0865514953963056,-0.5561060680234262,-1.1319374982984287,-1.2006092781108995,1
75,0.9570497273843425,1.0943270578680315,-0.907099295365541,0.2593748837585773,-0.009535515708536148,0.9315980703776694,0.7638175299680117,1.1497980764056783,0.7163028001469334,-0.2325564969620702,0.44891066691153236,1
76,-1.4769516799253237,1.0943270578680315,-0.907099295365541,1.4598674105106975,2.10199811317903,-0.5367336142684542,1.3717366537650344,0.7090576498461634,0.9803876595785175,2.2657240623055923,1.9715444623168539,1
77,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.277974603427043,1.6390415421395104,0.19743222805460758,0.05652701093493729,1.6884808199784191,0.1881330812837653,1.1331702087709186,1.3053921768270258,1
78,-1.4769516799253237,-0.9138035953786982,-0.907099295365541,-1.5595531870779684,-1.522613089349894,0.5645151492161385,0.42478571092736445,-0.8743431418676502,-0.9882449289114728,-1.398420757953646,-1.2640523529194545,1
79,0.9570497273843425,1.0943270578680315,-0.907099295365541,-0.5409534674095028,-0.6757413130580892,-1.2708994565915162,-0.5630828652427974,-0.9722854588808757,-0.6281292115047673,-0.29917731187587454,-0.9151154414724015,0
80,-1.4769516799253237,-0.9138035953786982,-0.907099295365541,1.3871102876772357,1.8422907684495433,-1.2708994565915162,1.5178710585239341,-0.7111059468456076,-1.0362603578990335,2.032551210107277,1.1785060272099157,1
81,0.3485493755569259,1.0943270578680315,-0.907099295365541,-0.5045749059927719,-0.7096161841097613,1.6657639127007313,0.2728059299781088,0.34993582079766955,-1.0842757868865942,-0.5212466949218889,-0.5027354552167936,1
82,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-0.7228462744931574,-0.7547826788453242,0.9315980703776694,0.8573435490137075,-0.3193366787927052,0.23614851027132602,-0.4435224108557839,-0.4710139178125161,1
83,-0.2599509762704907,1.0943270578680315,-0.907099295365541,0.6595390593426174,0.7131284000604705,0.9315980703776694,-0.7442895271438329,1.6068622224673978,-0.02793634916025804,0.9222042948772049,-0.407570843003961,0
84,1.565550079211759,-0.9138035953786982,1.1024151436442489,-1.4140389414110448,-1.2516141209365164,1.2986809915392004,-1.0482490890423442,-0.9722854588808757,-0.8682063564425709,-1.2429721898214359,-1.0420015910895117,0
85,-0.8684513280979073,-0.9138035953786982,1.1024151436442489,1.3507317262605048,1.5148336816167123,-0.5367336142684542,-0.9605684461870044,2.1455449660401387,2.108750240786195,1.432963875883038,1.686050625678356,0
86,0.9570497273843425,1.0943270578680315,1.1024151436442489,-1.0866318886604664,-0.7773659262131057,-0.9038165354299852,1.5821701966178499,-0.35198411779711375,-0.5320983535296457,-1.2318687206691352,-0.6296216048339037,1
87,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.7508959018445447,2.56495468421855,-0.16965069310692332,0.43647646330807643,2.7495225876216964,-1.1562989303679354,0.9333077640295055,0.8612906531671403,1
88,0.9570497273843425,1.0943270578680315,-0.907099295365541,0.2593748837585773,0.7018367763765798,1.2986809915392004,-0.4520207176260336,-1.10287521489851,-0.12396720713537951,-0.2769703735712731,0.35374605469869974,0
89,0.9570497273843425,1.0943270578680315,-0.907099295365541,1.3871102876772357,0.6566702816410168,1.2986809915392004,-0.15390653191787823,1.9496603320136874,-0.38805206656696356,0.8222730725064984,2.4790890607852947,0
90,0.9570497273843425,1.0943270578680315,-0.907099295365541,-0.4318177831593101,-0.6757413130580892,-1.2708994565915162,1.6230878299503417,0.3009646622910568,-0.31602892308562247,-0.21034955865746874,-0.05863393155690817,1
91,-0.8684513280979073,1.0943270578680315,-0.907099295365541,-1.1957675729106592,-0.9580319051553574,-0.16965069310692332,-0.6682996366692051,-1.0375803368896928,-0.8922140709363513,-1.0431097450800229,-0.883393904068124,0
92,-0.2599509762704907,1.0943270578680315,-0.907099295365541,-1.4504175028277757,-1.4548633472465495,-0.16965069310692332,-1.17100198903982,-0.98860917838308,-1.060268072392814,-1.3095930047352402,-1.1371662033023444,0
93,1.565550079211759,1.0943270578680315,-0.907099295365541,-1.705067432744892,-1.556487960401566,-1.637982377753047,-1.5567968176033151,-1.1681700929073269,-1.0362603578990335,-1.5871797335427582,-1.422660039940842,1
94,-0.2599509762704907,1.0943270578680315,1.1024151436442489,0.5867819365091556,0.01304773165924531,1.2986809915392004,-0.5630828652427974,-0.98860917838308,-0.003928634666477669,0.3559273681098681,0.6709614287414751,0
95,-0.2599509762704907,-0.9138035953786982,-0.907099295365541,1.3507317262605048,1.1422101000483182,1.6657639127007313,1.7224592251863935,1.2150929544144955,0.884356801603396,0.9111008257249041,0.7661260409543077,1
96,-1.4769516799253237,1.0943270578680315,-0.907099295365541,-0.21354641465892457,-0.4612004630641653,0.5645151492161385,-0.6040004985752893,-0.7927245443566289,-0.003928634666477669,-0.1326252745913637,-0.05863393155690817,0
97,0.9570497273843425,-0.9138035953786982,-0.907099295365541,-1.6686888713281611,-1.5790712077693474,0.19743222805460758,-0.5163198557199494,-1.0702277758941012,-1.132291215874155,-1.5316623877812545,-1.5178246521536747,0
98,-0.2599509762704907,-0.9138035953786982,1.1024151436442489,-1.705067432744892,-1.556487960401566,-1.637982377753047,0.7930444109197916,-1.1355226539029184,-1.1082835013803747,-1.6093866718473597,-1.4861031147493973,1
99,-0.2599509762704907,-0.9138035953786982,1.1024151436442489,-0.24992497607565548,-0.22407636570246,1.6657639127007313,0.30203281092988876,0.6764102108417548,-0.2920212085918421,-0.399108534246581,-0.7882292918552914,1
100,0.9570497273843425,1.0943270578680315,-0.907099295365541,-1.23214613432739,-1.1725727551492813,0.19743222805460758,0.38971345378522854,-1.0702277758941012,-0.7481677839736691,-1.2096617823645337,-0.9468369788766791,1
101,1.565550079211759,-0.9138035953786982,1.1024151436442489,0.4412676908422319,0.984127368473848,-0.16965069310692332,-1.3755901557022796,1.8353942954982574,1.3164956624914426,0.9777216406387085,1.2102275646141931,0
102,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-0.2863035374923864,-0.5854083235869634,0.9315980703776694,1.6055517013792737,0.08875630876240136,-1.0842757868865942,0.18937533082535724,0.06825221806020196,1
103,0.9570497273843425,-0.9138035953786982,1.1024151436442489,1.4598674105106975,0.3630880658598579,0.19743222805460758,1.1554577347218629,-1.0865514953963056,2.804973961105826,0.6446175660696868,2.1301521493382416,1
104,-1.4769516799253237,1.0943270578680315,-0.907099295365541,-0.8319819587433501,-0.48378371043194673,-0.9038165354299852,0.14420765379027708,-0.9722854588808757,-0.5080906390358654,-0.5656605715310918,-0.9785585162809567,1
105,-0.8684513280979073,1.0943270578680315,1.1024151436442489,1.7145173404278138,2.3729970815924077,-1.637982377753047,0.8924158061558434,2.0149552100225043,0.6682873711593726,0.600203689460484,1.9081013875082988,1
106,-0.2599509762704907,1.0943270578680315,-0.907099295365541,-0.6137105902429646,-0.9128654104197944,0.5645151492161385,-1.4574254223672634,-0.6294873493345862,-1.0842757868865942,-0.3657981267896788,-0.407570843003961,0
107,-1.4769516799253237,-0.9138035953786982,-0.907099295365541,-1.705067432744892,-1.556487960401566,-0.5367336142684542,1.2372930013868466,-1.053904056391897,-1.1082835013803747,-1.5649727952381567,-1.5178246521536747,1
108,0.3485493755569259,1.0943270578680315,1.1024151436442489,0.8778104278430028,0.3743796895437486,0.5645151492161385,-1.5451060652226032,-0.27036552028609245,-0.4120597810607439,0.3226169606529659,0.03653068065592443,0
109,1.565550079211759,-0.9138035953786982,-0.907099295365541,0.7686747435928101,0.5437540448021095,-0.5367336142684542,-0.37603082715140573,0.007137711251380036,0.1881330812837653,1.1442736779232192,1.559164476061246,0
110,1.565550079211759,-0.9138035953786982,1.1024151436442489,0.8414318664262719,0.8147530132154871,1.2986809915392004,1.8276759966128013,1.9986314905203002,1.3885188059727838,0.478065528785176,1.559164476061246,1
111,-0.8684513280979073,-0.9138035953786982,-0.907099295365541,1.241596042010312,0.9615441211060666,0.5645151492161385,-0.7559802795245449,1.3293589909299253,0.23614851027132602,2.0436546792595776,1.019898340188528,0
112,-1.4769516799253237,-0.9138035953786982,1.1024151436442489,-0.6137105902429646,-0.4612004630641653,0.19743222805460758,1.3483551490036103,-1.0865514953963056,0.2841639392588868,-0.8099368928817077,-0.5027354552167936,1
113,0.9570497273843425,-0.9138035953786982,1.1024151436442489,0.2957534451753082,0.9389608737382851,1.2986809915392004,-0.6449181319077811,1.4436250274453553,-0.14797492162915987,0.8444800108110998,0.8295691157628627,0
114,-1.4769516799253237,-0.9138035953786982,-0.907099295365541,-1.5959317484946993,-1.5000298419821123,-0.9038165354299852,0.47154872045021234,-0.9396380198764672,-1.0122526434052532,-1.4983519803243524,-1.3274954277280095,1
115,-1.4769516799253237,-0.9138035953786982,-0.907099295365541,0.805053305009541,0.10338072113037114,0.19743222805460758,-1.095012098565192,0.8886185643704102,1.7726422378732696,0.7223418501357919,-0.407570843003961,0
116,-0.8684513280979073,-0.9138035953786982,1.1024151436442489,1.4962459719274284,2.0342483710756856,-1.637982377753047,0.8807250537751314,-0.8253719833610373,-0.676144640492328,0.9555147023341071,0.3220245172944222,1
117,1.565550079211759,1.0943270578680315,-0.907099295365541,-1.4867960642445066,-1.4209884761948772,0.9315980703776694,-0.1246796509660983,-1.1681700929073269,-1.1082835013803747,-1.365110350496744,-1.295773890323732,0
118,-0.2599509762704907,1.0943270578680315,-0.907099295365541,-1.5231746256612375,-1.3193638630398608,-0.5367336142684542,-1.4574254223672634,-1.1355226539029184,-0.9162217854301317,-1.4428346345628489,-1.2640523529194545,0
119,-0.8684513280979073,-0.9138035953786982,-0.907099295365541,1.277974603427043,2.0342483710756856,-0.16965069310692332,0.021454753792801366,-0.35198411779711375,0.3321793682464475,0.6113071586127846,0.1951383676773121,1
120,0.3485493755569259,1.0943270578680315,-0.907099295365541,0.7322961821760792,0.5211707974343281,0.5645151492161385,0.8924158061558434,0.8069999668593889,1.3164956624914426,0.3559273681098681,1.686050625678356,1
121,0.3485493755569259,1.0943270578680315,-0.907099295365541,-1.741445994161623,-1.6129460788210197,0.9315980703776694,1.4886441775721542,-1.119198934400714,-1.132291215874155,-1.6093866718473597,-1.5178246521536747,1
122,0.9570497273843425,-0.9138035953786982,1.1024151436442489,-1.6686888713281611,-1.590362831453238,-0.16965069310692332,1.7107684728056816,-1.0375803368896928,-1.0362603578990335,-1.5760762643904576,-1.4861031147493973,1
123,0.3485493755569259,-0.9138035953786982,-0.907099295365541,0.04110351525819182,0.3743796895437486,-0.16965069310692332,-1.0014860795194964,-1.1681700929073269,0.7643182291344941,0.05613370099774857,0.44891066691153236,0
124,-0.2599509762704907,-0.9138035953786982,1.1024151436442489,-1.5595531870779684,-1.3871136051432051,0.19743222805460758,-0.8027432890473928,-0.923314300374263,-0.8441986419487906,-1.365110350496744,-1.295773890323732,0
125,0.3485493755569259,1.0943270578680315,-0.907099295365541,-1.6686888713281611,-1.5451963367176753,0.19743222805460758,1.7224592251863935,-1.1518463734051225,-1.0122526434052532,-1.5427658569335554,-1.4861031147493973,1
126,-1.4769516799253237,-0.9138035953786982,1.1024151436442489,1.641760217594352,0.6679619053249076,0.5645151492161385,-0.007772127158978567,1.2803878324233124,1.7006190943919286,2.0991720250210815,2.701139822615237,1
127,1.565550079211759,1.0943270578680315,-0.907099295365541,1.3871102876772357,0.8712111316349407,-0.16965069310692332,-1.2236103747530238,0.10508002826460561,0.9083645160971764,0.3559273681098681,0.004809143251646893,0
128,0.3485493755569259,-0.9138035953786982,1.1024151436442489,-1.1593890114939283,-1.2741973683042978,1.2986809915392004,-0.5923097461945772,-1.0865514953963056,-1.0362603578990335,-1.0653166833846244,-0.7247862170467364,0
